field_1,fid,SciName,decimallon,decimallat,issues,countryCod,occurrence,coordinate,institutio,references,basisOfRec,year,month,day,eventDate,geodeticDa
"803","652",Geranium lucidum,-122.659704000000005,45.549416999999998,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/27275472,HUMAN_OBSERVATION,"2019","6","15",2019-06-15,WGS84
"811","663",Geranium lucidum,-122.671719999999993,45.553798000000000,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/27870478,HUMAN_OBSERVATION,"2019","6","29",2019-06-29,WGS84
"817","670",Geranium lucidum,-123.563100000000006,44.504109999999997,NA,USA,PRESENT,"30",iNaturalist,https://www.inaturalist.org/observations/28625592,HUMAN_OBSERVATION,"2019","7","7",2019-07-07,WGS84
"819","672",Geranium lucidum,-122.640446999999995,45.558557999999998,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/29146802,HUMAN_OBSERVATION,"2019","7","12",2019-07-12,WGS84
"820","673",Geranium lucidum,-123.599751999999995,45.082523000000002,cdround,USA,PRESENT,"9",iNaturalist,https://www.inaturalist.org/observations/29068760,HUMAN_OBSERVATION,"2019","7","18",2019-07-18,WGS84
"821","674",Geranium lucidum,-123.074524999999994,44.891339000000002,cdround,USA,PRESENT,"16",iNaturalist,https://www.inaturalist.org/observations/29682516,HUMAN_OBSERVATION,"2019","7","27",2019-07-27,WGS84
"830","685",Geranium lucidum,-122.068064000000007,45.590220000000002,cdround,USA,PRESENT,"67",iNaturalist,https://www.inaturalist.org/observations/38365966,HUMAN_OBSERVATION,"2019","9","13",2019-09-13,WGS84
"838","698",Geranium lucidum,-122.481273999999999,44.398569999999999,cdround,USA,PRESENT,"63",iNaturalist,https://www.inaturalist.org/observations/34233718,HUMAN_OBSERVATION,"2019","10","11",2019-10-11,WGS84
"839","699",Geranium lucidum,-122.679631999999998,45.559756000000000,cdround,USA,PRESENT,"20",iNaturalist,https://www.inaturalist.org/observations/35711368,HUMAN_OBSERVATION,"2019","11","15",2019-11-15,WGS84
"841","702",Geranium lucidum,-123.041431000000003,44.916272999999997,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/36194040,HUMAN_OBSERVATION,"2019","11","29",2019-11-29,WGS84
"842","703",Geranium lucidum,-123.084509999999995,44.029724000000002,cdround,USA,PRESENT,"411",iNaturalist,https://www.inaturalist.org/observations/36005606,HUMAN_OBSERVATION,"2019","11","23",2019-11-23,WGS84
"843","704",Geranium lucidum,-122.752392999999998,44.806243000000002,cdround,USA,PRESENT,"238",iNaturalist,https://www.inaturalist.org/observations/35955372,HUMAN_OBSERVATION,"2019","11","22",2019-11-22,WGS84
"846","711",Geranium lucidum,-123.031943999999996,44.936070000000001,cdround,USA,PRESENT,"25",iNaturalist,https://www.inaturalist.org/observations/36357008,HUMAN_OBSERVATION,"2019","12","4",2019-12-04,WGS84
"847","713",Geranium lucidum,-122.717740000000006,45.510613999999997,cdround,USA,PRESENT,"15",iNaturalist,https://www.inaturalist.org/observations/36413356,HUMAN_OBSERVATION,"2019","12","6",2019-12-06,WGS84
"848","715",Geranium lucidum,-122.499454999999998,45.632137999999998,cdround,USA,PRESENT,"19",iNaturalist,https://www.inaturalist.org/observations/36706198,HUMAN_OBSERVATION,"2019","12","16",2019-12-16,WGS84
"850","717",Geranium lucidum,-122.843720000000005,45.659737999999997,cdround,USA,PRESENT,"2",iNaturalist,https://www.inaturalist.org/observations/37000813,HUMAN_OBSERVATION,"2019","12","26",2019-12-26,WGS84
"851","718",Geranium lucidum,-122.939497000000003,46.089418000000002,cdround,USA,PRESENT,"15",iNaturalist,https://www.inaturalist.org/observations/37020433,HUMAN_OBSERVATION,"2019","12","27",2019-12-27,WGS84
"853","722",Geranium lucidum,-123.028471999999994,44.934885999999999,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/36385945,HUMAN_OBSERVATION,"2019","12","5",2019-12-05,WGS84
"857","727",Geranium lucidum,-122.615932999999998,45.359589000000000,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/9474509,HUMAN_OBSERVATION,"2018","1","14",2018-01-14,WGS84
"860","730",Geranium lucidum,-122.623964999999998,45.463110000000000,cdround,USA,PRESENT,"19",iNaturalist,https://www.inaturalist.org/observations/10068698,HUMAN_OBSERVATION,"2018","3","3",2018-03-03,WGS84
"861","731",Geranium lucidum,-122.637884000000000,45.522087999999997,cdround,USA,PRESENT,"20",iNaturalist,https://www.inaturalist.org/observations/10167642,HUMAN_OBSERVATION,"2018","3","10",2018-03-10,WGS84
"862","732",Geranium lucidum,-122.550049999999999,45.478082999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/10467263,HUMAN_OBSERVATION,"2018","3","24",2018-03-24,WGS84
"863","733",Geranium lucidum,-122.551491999999996,45.420361999999997,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/10532042,HUMAN_OBSERVATION,"2018","3","31",2018-03-31,WGS84
"868","740",Geranium lucidum,-123.146159999999995,45.022824999999997,NA,USA,PRESENT,"46",iNaturalist,https://www.inaturalist.org/observations/10689678,HUMAN_OBSERVATION,"2018","4","3",2018-04-03,WGS84
"869","741",Geranium lucidum,-122.792682999999997,44.620857000000001,cdround,USA,PRESENT,"32",iNaturalist,https://www.inaturalist.org/observations/10912136,HUMAN_OBSERVATION,"2018","4","14",2018-04-14,WGS84
"873","749",Geranium lucidum,-122.631693999999996,45.342095000000000,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/11429787,HUMAN_OBSERVATION,"2018","4","25",2018-04-25,WGS84
"875","751",Geranium lucidum,-122.667687000000001,45.516407999999998,cdround,USA,PRESENT,"20",iNaturalist,https://www.inaturalist.org/observations/11925911,HUMAN_OBSERVATION,"2018","4","30",2018-04-30,WGS84
"879","762",Geranium lucidum,-123.355911000000006,43.207431000000000,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/52890977,HUMAN_OBSERVATION,"2018","4","19",2018-04-19,WGS84
"889","780",Geranium lucidum,-123.370570999999998,44.059604000000000,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/12198670,HUMAN_OBSERVATION,"2018","5","6",2018-05-06,WGS84
"890","781",Geranium lucidum,-123.094438999999994,44.058287000000000,cdround,USA,PRESENT,"4",iNaturalist,https://www.inaturalist.org/observations/12626790,HUMAN_OBSERVATION,"2018","5","19",2018-05-19,WGS84
"891","782",Geranium lucidum,-122.687850999999995,45.507004999999999,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/12717271,HUMAN_OBSERVATION,"2018","5","22",2018-05-22,WGS84
"893","787",Geranium lucidum,-123.254135000000005,44.969206999999997,cdround,USA,PRESENT,"571",iNaturalist,https://www.inaturalist.org/observations/12899913,HUMAN_OBSERVATION,"2018","5","26",2018-05-26,WGS84
"896","792",Geranium lucidum,-122.655248999999998,44.877043999999998,cdround,USA,PRESENT,"183",iNaturalist,https://www.inaturalist.org/observations/13092371,HUMAN_OBSERVATION,"2018","5","27",2018-05-27,WGS84
"899","796",Geranium lucidum,-122.821544000000003,45.460366999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/12907031,HUMAN_OBSERVATION,"2018","5","28",2018-05-28,WGS84
"905","803",Geranium lucidum,-124.434955000000002,42.688901999999999,cdround,USA,PRESENT,"410",iNaturalist,https://www.inaturalist.org/observations/38365963,HUMAN_OBSERVATION,"2018","5","24",2018-05-24,WGS84
"908","806",Geranium lucidum,-122.905641000000003,44.764004000000000,cdround,USA,PRESENT,"61",iNaturalist,https://www.inaturalist.org/observations/12654269,HUMAN_OBSERVATION,"2018","5","20",2018-05-20,WGS84
"918","820",Geranium lucidum,-123.929982999999993,46.152597999999998,cdround,USA,PRESENT,"1",iNaturalist,https://www.inaturalist.org/observations/14308871,HUMAN_OBSERVATION,"2018","7","12",2018-07-12,WGS84
"923","825",Geranium lucidum,-122.581315000000004,45.548431000000001,cdround,USA,PRESENT,"8",iNaturalist,https://www.inaturalist.org/observations/16752814,HUMAN_OBSERVATION,"2018","9","21",2018-09-21,WGS84
"929","835",Geranium lucidum,-122.642882000000000,45.441144000000001,cdround,USA,PRESENT,"20",iNaturalist,https://www.inaturalist.org/observations/18048953,HUMAN_OBSERVATION,"2018","11","2",2018-11-02,WGS84
"931","839",Geranium lucidum,-123.082002000000003,44.051895000000002,cdround,USA,PRESENT,"12",iNaturalist,https://www.inaturalist.org/observations/19292152,HUMAN_OBSERVATION,"2018","12","29",2018-12-29,WGS84
"933","842",Geranium lucidum,-123.109049999999996,44.116537999999998,cdround,USA,PRESENT,"9",iNaturalist,https://www.inaturalist.org/observations/19256561,HUMAN_OBSERVATION,"2018","12","27",2018-12-27,WGS84
"937","846",Geranium lucidum,-122.982640000000004,43.995539999999998,cdround,USA,PRESENT,"164",iNaturalist,https://www.inaturalist.org/observations/35421229,HUMAN_OBSERVATION,"2017","2","13",2017-02-13,WGS84
"944","855",Geranium lucidum,-122.887146999999999,43.983587000000000,cdround,USA,PRESENT,"170",iNaturalist,https://www.inaturalist.org/observations/38365967,HUMAN_OBSERVATION,"2017","3","10",2017-03-10,WGS84
"945","856",Geranium lucidum,-122.614234999999994,45.351768000000000,cdround,USA,PRESENT,"31",iNaturalist,https://www.inaturalist.org/observations/5683304,HUMAN_OBSERVATION,"2017","4","12",2017-04-12,WGS84
"947","860",Geranium lucidum,-122.525593999999998,45.491298000000000,cdround,USA,PRESENT,"2",iNaturalist,https://www.inaturalist.org/observations/5845119,HUMAN_OBSERVATION,"2017","4","18",2017-04-18,WGS84
"949","862",Geranium lucidum,-122.376755000000003,45.551279000000001,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/5910883,HUMAN_OBSERVATION,"2017","4","22",2017-04-22,WGS84
"954","867",Geranium lucidum,-123.204909999999998,44.703404999999997,NA,USA,PRESENT,"1000",iNaturalist,https://www.inaturalist.org/observations/19050583,HUMAN_OBSERVATION,"2017","4","2",2017-04-02,WGS84
"961","876",Geranium lucidum,-123.260368999999997,44.964139000000003,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/6288874,HUMAN_OBSERVATION,"2017","5","20",2017-05-20,WGS84
"962","878",Geranium lucidum,-123.335035000000005,44.642453000000003,cdround,USA,PRESENT,"895",iNaturalist,https://www.inaturalist.org/observations/6365784,HUMAN_OBSERVATION,"2017","5","11",2017-05-11,WGS84
"963","879",Geranium lucidum,-123.074849999999998,44.051169000000002,cdround,USA,PRESENT,"7",iNaturalist,https://www.inaturalist.org/observations/6403583,HUMAN_OBSERVATION,"2017","5","28",2017-05-28,WGS84
"964","880",Geranium lucidum,-123.314870999999997,44.410003000000003,cdround,USA,PRESENT,"6",iNaturalist,https://www.inaturalist.org/observations/6130056,HUMAN_OBSERVATION,"2017","5","7",2017-05-07,WGS84
"965","881",Geranium lucidum,-122.544379000000006,45.471176999999997,cdround,USA,PRESENT,"298",iNaturalist,https://www.inaturalist.org/observations/6558105,HUMAN_OBSERVATION,"2017","5","27",2017-05-27,WGS84
"977","900",Geranium lucidum,-123.318054000000004,44.565547000000002,cdround,USA,PRESENT,"3",iNaturalist,https://www.inaturalist.org/observations/6114914,HUMAN_OBSERVATION,"2017","5","6",2017-05-06,WGS84
"979","902",Geranium lucidum,-123.389825000000002,44.605477000000000,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/6107999,HUMAN_OBSERVATION,"2017","5","5",2017-05-05,WGS84
"990","941",Geranium lucidum,-122.758483999999996,45.477105000000002,cdround,USA,PRESENT,"31",iNaturalist,https://www.inaturalist.org/observations/6249221,HUMAN_OBSERVATION,"2017","5","15",2017-05-15,WGS84
"996","951",Geranium lucidum,-123.258444999999995,44.966678000000002,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/6497813,HUMAN_OBSERVATION,"2017","6","4",2017-06-04,WGS84
"997","952",Geranium lucidum,-123.326421999999994,44.576267999999999,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/6530026,HUMAN_OBSERVATION,"2017","6","6",2017-06-06,WGS84
"1038","1007",Geranium lucidum,-122.661726999999999,45.469088999999997,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/2714434,HUMAN_OBSERVATION,"2016","2","24",2016-02-24,WGS84
"1064","1043",Geranium lucidum,-123.266822000000005,44.589641999999998,cdround,USA,PRESENT,"9",iNaturalist,https://www.inaturalist.org/observations/19050500,HUMAN_OBSERVATION,"2016","5","30",2016-05-30,WGS84
"1090","1096",Geranium lucidum,-123.059578000000002,44.994062000000000,cdround,USA,PRESENT,"419",iNaturalist,https://www.inaturalist.org/observations/38365964,HUMAN_OBSERVATION,"2016","6","6",2016-06-06,WGS84
"1138","1164",Geranium lucidum,-122.683537999999999,45.548881999999999,NA,USA,PRESENT,"3",iNaturalist,https://www.inaturalist.org/observations/1527387,HUMAN_OBSERVATION,"2015","5","20",2015-05-20,WGS84
"1227","1298",Geranium lucidum,-123.341712999999999,44.405971999999998,cdround,USA,PRESENT,"15",iNaturalist,https://www.inaturalist.org/observations/70707637,HUMAN_OBSERVATION,"2014","3","13",2014-03-13,WGS84
"1309","1398",Geranium lucidum,-123.444254000000001,45.052857000000003,cdround,USA,PRESENT,"209",iNaturalist,https://www.inaturalist.org/observations/38365961,HUMAN_OBSERVATION,"2014","5","1",2014-05-01,WGS84
"1630","1846",Geranium lucidum,-123.260653000000005,44.010998000000001,cdround,USA,PRESENT,"204",iNaturalist,https://www.inaturalist.org/observations/38365960,HUMAN_OBSERVATION,"2012","4","24",2012-04-24,WGS84
"1798","2104",Geranium lucidum,-122.975770999999995,44.023694999999996,cdround,USA,PRESENT,"91",iNaturalist,https://www.inaturalist.org/observations/38365959,HUMAN_OBSERVATION,"2011","4","22",2011-04-22,WGS84
"2023","2449",Geranium lucidum,-122.969319999999996,44.011561999999998,cdround,USA,PRESENT,"174",iNaturalist,https://www.inaturalist.org/observations/37794943,HUMAN_OBSERVATION,"2010","5","30",2010-05-30,WGS84
"2063","2509",Geranium lucidum,-123.306551999999996,45.164959000000003,cdround,USA,PRESENT,"62",iNaturalist,https://www.inaturalist.org/observations/38365958,HUMAN_OBSERVATION,"2010","6","22",2010-06-22,WGS84
"2151","2640",Geranium lucidum,-123.290098999999998,44.146439999999998,cdround,USA,PRESENT,"279",iNaturalist,https://www.inaturalist.org/observations/38365021,HUMAN_OBSERVATION,"2009","3","31",2009-03-31,WGS84
"2398","3018",Geranium lucidum,-122.480756999999997,48.487873000000000,cdround,USA,PRESENT,"2",iNaturalist,https://www.inaturalist.org/observations/78547103,HUMAN_OBSERVATION,"2008","6","4",2008-06-04,WGS84
"2628","3351",Geranium lucidum,-122.959086999999997,43.995507000000003,cdround,USA,PRESENT,"120",iNaturalist,https://www.inaturalist.org/observations/36623367,HUMAN_OBSERVATION,"2006","4","7",2006-04-07,WGS84
"3019","3935",Geranium lucidum,-124.065500000000000,42.777200000000001,"gass84,colmafu,inmafu",USA,PRESENT,"804.67",OSC,NA,PRESERVED_SPECIMEN,"2002","6","8",2002-06-08,WGS84
"3176","4158",Geranium lucidum,-123.302350000000004,44.584949999999999,cdrep,USA,PRESENT,"805",CHSC,https://cch2.org/portal/collections/individual/index.php?occid=2084370,PRESERVED_SPECIMEN,"1999","5","16",1999-05-16,WGS84
"3368","4416",Geranium lucidum,-123.224800000000002,44.788699999999999,"gass84,colmafu,inmafu",USA,PRESENT,"804.67",OSC,NA,PRESERVED_SPECIMEN,"1996","4","25",1996-04-25,WGS84
"3673","4849",Geranium lucidum,-122.956299999999999,44.018400000000000,"gass84,incomis,inmafu",USA,PRESENT,"804.67",OSC,NA,PRESERVED_SPECIMEN,"1990","5","18",1990-05-18,WGS84
"4014","5338",Geranium lucidum,-123.217699999999994,45.292200000000001,"gass84,colmafu,inmafu",USA,PRESENT,"804.67",OSC,NA,PRESERVED_SPECIMEN,"1985","5","23",1985-05-23,WGS84
"4322","5815",Geranium lucidum,-123.269000000000005,45.208700000000000,"gass84,colmafu,inmafu",USA,PRESENT,"804.67",OSC,NA,PRESERVED_SPECIMEN,"1982","7","7",1982-07-07,WGS84
"4614","6220",Geranium lucidum,-123.227699999999999,45.411999999999999,"gass84,colmafu,inmafu",USA,PRESENT,"804.67",OSC,NA,PRESERVED_SPECIMEN,"1971","9","14",1971-09-14,WGS84
"368","62",Geranium lucidum,-95.404088999999999,29.715592000000001,cdround,USA,PRESENT,"65",iNaturalist,https://www.inaturalist.org/observations/39455499,HUMAN_OBSERVATION,"2020","3","2",2020-03-02,WGS84
"712","525",Geranium lucidum,-97.526072999999997,32.615357000000003,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/22296158,HUMAN_OBSERVATION,"2019","4","10",2019-04-10,WGS84
"4","7818164",Geranium lucidum,-124.164682200000001,40.760425400000003,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2019","6","1",2019-06-01,NA
"5","7817165",Geranium lucidum,-124.098865000000004,40.784194399999997,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2016","7","1",2016-07-01,NA
"6","7818166",Geranium lucidum,-124.102920400000002,41.606849799999999,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2018","5","21",2018-05-21,NA
"7","7817167",Geranium lucidum,-124.091535899999997,41.254474799999997,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2013","5","28",2013-05-28,NA
"8","7818168",Geranium lucidum,-124.088572099999993,41.251287300000001,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2013","5","28",2013-05-28,NA
"10","7818170",Geranium lucidum,-124.042792199999994,41.471964499999999,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2015","2","15",2015-02-15,NA
"318","8871391",Geranium lucidum,-124.090000000000003,41.252800000000001,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2005","5","14",2005-05-14,WGS84
"321","9013955",Geranium lucidum,-124.055000000000007,41.553899999999999,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2017","8","16",08-16-17,WGS84
"324","9015273",Geranium lucidum,-124.028999999999996,41.515000000000001,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2017","9","22",09-22-17,WGS84
"325","9287798",Geranium lucidum,-124.031000000000006,41.516900000000000,NA,NA,PRESENT,NA,EDDMaps,NA,NA,"2011","5","23",05-23-11,WGS84
"343","25",Geranium lucidum,-122.296644999999998,37.872580999999997,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/38441631,HUMAN_OBSERVATION,"2020","2","8",2020-02-08,WGS84
"455","174",Geranium lucidum,-124.095763000000005,40.875290000000000,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/42813274,HUMAN_OBSERVATION,"2020","4","21",2020-04-21,WGS84
"459","178",Geranium lucidum,-111.789055000000005,40.610908000000002,cdround,USA,PRESENT,"65",iNaturalist,https://www.inaturalist.org/observations/43149591,HUMAN_OBSERVATION,"2020","4","24",2020-04-24,WGS84
"663","447",Geranium lucidum,-118.401335000000003,33.998452000000000,cdround,USA,PRESENT,"9",iNaturalist,https://www.inaturalist.org/observations/20842508,HUMAN_OBSERVATION,"2019","2","28",2019-02-28,WGS84
"810","662",Geranium lucidum,-118.164578000000006,34.146757000000001,cdround,USA,PRESENT,"11",iNaturalist,https://www.inaturalist.org/observations/27571591,HUMAN_OBSERVATION,"2019","6","24",2019-06-24,WGS84
"864","734",Geranium lucidum,-122.080984000000001,37.288114999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/10277112,HUMAN_OBSERVATION,"2018","3","17",2018-03-17,WGS84
"1483","1626",Geranium lucidum,-122.243842999999998,37.872655000000002,NA,USA,PRESENT,"209",iNaturalist,https://www.inaturalist.org/observations/272780,HUMAN_OBSERVATION,"2013","4","1",2013-04-01,WGS84
"3009","3920",Geranium lucidum,-122.237755100000001,37.875010510000003,"cdrep,colmano,inmafu",USA,PRESENT,"174",DAV,https://cch2.org/portal/collections/individual/index.php?occid=1302181,PRESERVED_SPECIMEN,"2002","5","9",2002-05-09,WGS84
